,UniprotID,Homologs
262,Q9UK53,"{'Q9UK53', 'L7N1B1', 'UPI0024E253CC', 'A0A8I5ZM05', 'W5MRN4', 'A0A9J7GMA8', 'G3U0Z9', 'Q9UK53-5', 'Q9UK53-2', 'A0A452FVI7', 'UPI000766E7DD', 'A0A2J8X831', 'Q9UK53-4', 'G5AZ43', 'G3NGZ2', 'Q9UK53-3', 'Q9UK53-1', 'G1SZ84', 'A0A8B9L2Z9', 'UPI000A2B4184', 'H3AFV8', 'A0A286XKM7'}"
263,Q92730,"{'UPI000CCC6239', 'H3BB75', 'A0A669DUU4', 'A0A7N4P4Q5', 'Q92730', 'A0A674H768', 'A0A9J7F6F6', 'UPI00073FDE43'}"
264,P63208,"{'A0AAF6ZC38', 'P63208-1', 'W5P2N2', 'G1L923', 'P63208', 'A0A2I3GEQ9', 'UPI0024456E2F', 'A6HEA0', 'UPI0006B1C21F', 'G3ULX5', 'G1QDX8', 'P63208-2', 'L5JXW4', 'A0A286XV90', 'K9KFE5', 'F6UTJ7', 'UPI0030052B4E', 'A0A6I8NFB8', 'G5BG27', 'L9JP42', 'A0A5F9DTE3', 'UPI0001D36EE1', 'E9Q3Q7', 'L5M0N7', 'A0A8I3NL47', 'A0A8C2PFR0', 'A0A8B9HAA0', 'UPI00001B1407'}"
265,P41181,"{'UPI000CCC8BC4', 'F6V0M7', 'A0A674GNX7', 'A7M7C5', 'P41181', 'L5KAL4', 'A0AAX6R718', 'G3HX59', 'U3JPY1'}"
266,Q86X29,"{'A0A8B9T4L4', 'Q86X29-4', 'G3VJ75', 'Q86X29', 'G1Q2D0', 'UPI0003C92088', 'A0A480LPN4', 'A0A8C2PHV9', 'H3A0D3', 'A0A3B1JS12', 'W5MCY7', 'Q86X29-2', 'Q86X29-5', 'UPI0010A7DB29', 'A0A2R8PC60', 'Q86X29-6', 'L5K236', 'H2TEP7', 'A0A5F9DJC1', 'A0A286XHN4', 'UPI00022F7069', 'G7PX86', 'A0A3Q2I9T5', 'Q86X29-3', 'M3Y6V3', 'Q86X29-1'}"
267,P55040,"{'A0A8B9GXU8', 'A0A8V0YP71', 'L5L1E0', 'A0A8C0PCZ2', 'UPI0003C161D2', 'UPI00076742F9', 'A0A803U1X1', 'P55040', 'Q3U4X4', 'A0A452DX92', 'UPI0000D5BE59', 'W5MVG9'}"
268,P16471,"{'P16471-6', 'A0A8P0SZS1', 'A0A5Q5AQR3', 'Q3UPQ1', 'P16471-3', 'H2ZW50', 'A0A4X1TEY4', 'G5BQ89', 'A0A286Y2D0', 'UPI0001758A6D', 'B2ZGS6', 'G3W3I2', 'P16471-9', 'L9JSM0', 'K9N4F1', 'P05710-4', 'A0A803JBE1', 'UPI001494D5B8', 'P16471-8', 'R9ZUH4', 'P05710-3', 'W5KLA8', 'P16471-7', 'H0WIP2', 'P16471', 'O93621', 'G3HKF9', 'P05710-2', 'G3PVW0', 'A0A5F9DD94', 'O18853', 'P16471-1', 'P16471-4', 'P16471-5', 'P16471-2', 'P05710-1'}"
269,Q02156,"{'H0WXN6', 'A0A674MEV2', 'A0A8M2B2A2', 'G5C9T7', 'UPI002952775B', 'A0A669DKR0', 'Q02156', 'A0A8J8XW40', 'A0A8C0MXS7', 'UPI0020CB5F4A', 'A0A452F4I1', 'A0A8D1HMC8', 'R0LRV7'}"
270,Q02241,"{'UPI0023DD5AC5', 'Q5XGE1', 'Q02241-2', 'K9KBH1', 'UPI001AE287A1', 'A0A480N2X0', 'Q02241-1', 'UPI000CCC94FE', 'H3AWF6', 'Q02241-3', 'G9K792', 'A0A3P9JVQ7', 'UPI0018D5AE29', 'A0A674MEZ0', 'UPI0003F17475', 'Q9CXV7', 'UPI0008F4684E', 'A0A8T2LTQ9', 'A0AAJ7KBH1', 'UPI000DF23D62', 'UPI0003E61DB4', 'A0A2J8UCF6', 'M3ZBV8', 'UPI0023F32C03', 'Q02241', 'UPI0005FB1951', 'F6RPS1', 'A0A5F8GQC3', 'W5N9E9', 'A0A7N4NHP6', 'UPI000FFC5054', 'A0A7N9CI29', 'U3K6H2', 'H0XXS1'}"
271,Q9P0N9,"{'Q9P0N9-1', 'A0A8C2MTP9', 'F6UMY3', 'UPI0019175E10', 'A0A7N4PSZ4', 'UPI000C813E2E', 'Q9P0N9-3', 'A0A1Y7VM03', 'A0A3B3HB69', 'Q9P0N9-4', 'Q9P0N9', 'A0A8D1Y6I3', 'UPI000B5486EF', 'H3ATE1', 'Q9P0N9-2', 'F6UMY3-1', 'A0A8V0Y3R6', 'A0A669BG78', 'F6UMY3-2', 'A0A8C2S1W6'}"
272,P55042,"{'P55042', 'A0A7N5KEL0', 'H3AWX1', 'A0A5F9C4C3', 'UPI0000D579E7', 'F6VUS2', 'L9K5Q7'}"
273,Q7KZI7,"{'A0AAJ7JRY6', 'M3XGW1', 'UPI000C7ED700', 'UPI002445739E', 'A0A2I3TEE6', 'A0A7N4PNF7', 'Q7KZI7-12', 'Q05512-1', 'A0A3P9KRD6', 'Q7KZI7-1', 'Q7KZI7-10', 'A0A803SYZ6', 'Q7KZI7-4', 'Q7KZI7-13', 'A0A9L0TM50', 'Q7KZI7-3', 'Q7KZI7-6', 'A0A674PC46', 'A0A5F8GGQ1', 'W5M0Y8', 'UPI0005404019', 'A0A8M3AU54', 'A0A8C2LSM1', 'Q05512-3', 'UPI00022B5FB3', 'H9FR05', 'A0A8C0MWP3', 'A0A5F9CVE6', 'Q05512-2', 'W5NZW0', 'A0A674HK25', 'Q7KZI7-9', 'Q7KZI7-11', 'A0A4X1VDS5', 'Q7KZI7-8', 'A0A8B9R7S1', 'Q7KZI7-7', 'Q7KZI7-16', 'A6HZP5', 'Q7KZI7-5', 'Q7KZI7-14', 'Q7KZI7', 'Q05512-4', 'A0A6I8N2D7', 'Q7KZI7-2', 'Q7KZI7-15', 'L5LDX6', 'A0AAX6TID0', 'A0A3B5R6U8', 'G9K9P2', 'A0AAA9SG07', 'A0A669BIN3'}"
274,Q2M1Z3,"{'F6YLE4', 'L8Y818', 'H0W6U0', 'A0A8T2MLH7', 'M1EEY8', 'G3QBT7', 'B7Z1P4', 'E9QGF9', 'F6UK04', 'L5MAT0', 'H3B599', 'H0XE74', 'D2H1A1', 'Q2M1Z3', 'G5AUA8', 'M3WVX6', 'W5M4F5', 'A0A6I8N8S5', 'A0A674MUP4', 'H9F0S9'}"
275,Q9H0K1,"{'A0AAX6PPN1', 'W5LZB8', 'G1LCA8', 'A0A7N9D001', 'Q9H0K1', 'A0A8B9L7C9', 'G3SLE4', 'I3JFU7', 'L9KNB5', 'A0A835ZYX7', 'A0A674PFE8', 'UPI00048D35F2', 'A0A8I3MLJ8', 'A0A8U0TD97', 'H3BHP2'}"
276,P00519,"{'A0A0P6JE62', 'A0A5F9CZ86', 'W5PBZ8', 'A0A669DCY7', 'A0A8B9H0C0', 'P00519-1', 'W5MDX6', 'M1ECR8', 'L8Y8C3', 'H2ULL5', 'P00519', 'A9UF02', 'H3B794', 'P00519-2', 'G1RPU2', 'A0A9J7H275'}"
277,Q7Z3C6,"{'L5LYK1', 'Q7Z3C6-1', 'H2UNM9', 'Q7Z3C6-2', 'R0KV70', 'A0A8D0VJX0', 'H3AVP3', 'Q7Z3C6', 'G1PII0', 'W5L1E4', 'UPI0007AD80CD', 'H9GDM9', 'Q7Z3C6-3', 'Q3T8Z2', 'H7C152'}"
278,Q9UQB8,"{'Q9UQB8-5', 'A0A4X1UG34', 'Q9UQB8-2', 'Q9UQB8-1', 'Q9UQB8-3', 'Q9UQB8', 'Q9UQB8-4', 'Q9UQB8-6', 'A0A3P9MNU5', 'L9L0D7', 'UPI000D53B054'}"
279,O43314,"{'UPI00313F15D3', 'UPI000C7F4D97', 'G3T081', 'A0A8C2PFG2', 'UPI0028CB385C', 'UPI002952771D', 'W5KVR7', 'M3WVL2', 'A0A9L0TFA1', 'L9LE04', 'UPI000454A9D7', 'L5KL95', 'A0A8D0SQL5', 'A0A286X922', 'A0A8C0MQ07', 'O43314-2', 'W5MRW4', 'O43314', 'O43314-1', 'Q5REW0', 'A0A6I8RXK8', 'A0A8M2B2S9'}"
280,P26651,"{'H9FJ31', 'H3B8B8', 'A0A5F8H080', 'G5BJD9', 'L9LBW6', 'P26651', 'UPI0010A91EB9', 'G1SJM5'}"
281,P53350,"{'A0A0U1RQ54', 'I3LII4', 'UPI000181CC43', 'L9KUX5', 'L5MHQ8', 'H9GIK2', 'A0A8C2SAY0', 'G3SHL0', 'Q59GD0', 'H3A4R9', 'P53350', 'G5BV68', 'A6I8X0', 'W5MEL5'}"
282,P49685,"{'G3N5U1', 'L8Y9B6', 'UPI001494DE83', 'W5NN14', 'Q09J38', 'H3A197', 'P49685', 'A0A8D1A533', 'A0A6I8NWA2'}"
283,O15530,"{'O15530-3', 'H2R0W1', 'E9PER6', 'A0AAJ7JLP0', 'A0A6I8ND89', 'A0A2J8S875', 'O15530-2', 'UPI001BC8AEEE', 'L9KYF3', 'A0A7N9CAY3', 'O15530-5', 'A0A8T2MA00', 'G9KFV4', 'A0A8D1A8U7', 'M3XLP8', 'O15530-1', 'UPI0024E1F4D5', 'A0AAA9S663', 'G3I2T9', 'UPI002FD7FBCA', 'O15530', 'F6ZJI9', 'O15530-4', 'G3W0R1'}"
284,Q5VWQ8,"{'F6TDB7', 'UPI001D19D3CC', 'G1L1W5', 'A0A5G2Q9F3', 'W5M8I3', 'UPI0003C8F708', 'A0A8J1IQP6', 'U3JGT4', 'UPI0032B0754B', 'Q5VWQ8-2', 'UPI002FE2BDA0', 'Q5VWQ8-5', 'UPI000C9E34B3', 'A0A287CVA7', 'UPI000C7F30DA', 'A0A452DTU5', 'UPI002F2B4457', 'UPI000739D0BA', 'Q5VWQ8-4', 'UPI0005AB9C01', 'H2VEE7', 'W5PYE7', 'UPI000387C471', 'A0A0G2JTS0', 'A0A9J7H3C7', 'A0A8C0M1R4', 'Q5VWQ8-1', 'Q5VWQ8-3', 'UPI00123ECB3A', 'UPI0023E8693B', 'H3A865', 'UPI000D532D0C', 'A0A6I8NK08', 'A0A8T2LE04', 'Q5VWQ8', 'UPI00122D86C7', 'G3P987'}"
285,Q9UQL6,"{'Q9UQL6-1', 'A0AAJ7P6V6', 'Q9UQL6-2', 'Q9UQL6-3', 'UPI00075FEF70', 'A0A8U0S5A6', 'UPI0011AF2C82', 'UPI00159E807F', 'M4ASQ7', 'W5N676', 'H3B8Y6', 'B4DGT4', 'F1LM64', 'W5JYJ6', 'UPI001C2E1B3F', 'A0A286XU74', 'UPI0011AE3CC7', 'G3UF87', 'A0A3Q1MD29', 'UPI001AE2F60D', 'A0AAX6PSW5', 'UPI0010A7D140', 'A0A480MKD2', 'Q9UQL6', 'G3WQM8', 'A0A7N5KCU1'}"
286,Q15942,"{'A0A3P9HSV1', 'G3P7U0', 'A0A7N5J946', 'A0A061IK90', 'Q15942-2', 'W5Q9H1', 'A0A8D0WTY6', 'A0A3Q1LQJ9', 'G7P1I1', 'H0W8N8', 'L9JF06', 'A0A8C0Q6H2', 'UPI0003C48B91', 'UPI00313EDF41', 'A0A0P6JB84', 'W5MPA9', 'A0A674MVT8', 'Q15942-1', 'M3XA46', 'Q0VA45', 'A0A8M9NZB7', 'A0A674GVI1', 'Q15942', 'G1QSR2'}"
287,Q15139,"{'A0A836CTC4', 'UPI002F2B8BC1', 'A0A669D9E1', 'F6UHG1', 'A0A8C0YSK8', 'A0AA95Z2J0', 'A6HBG5', 'Q15139', 'A0A2J8QKX2', 'A0A452F1F0', 'A0A494C0Q1', 'G5CAM8', 'UPI001D19FCAE', 'F7E0Y0', 'UPI000D5318E0', 'R0JSY2', 'G1LEJ3', 'A0A3B1JYP9', 'A0A8D0T5Q5', 'A0A3B3IJ88', 'H3A9P5', 'H2S0I8', 'A0A6I8NYH7', 'W5MTZ8', 'L5LR36'}"
